clip_id,dasakam,verse,half,split,audio_path,text_devanagari,text_clean,text_model_kannada,slp1,duration_s,sample_rate,channels,bit_depth,analysis_issues
nar_048_003_2,48,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.3.2.flac,विवाससौ केलिपरौ स नारद: भवत्पदैकप्रवणो निरैक्षत ॥,विवाससौ केलिपरौ स नारद: भवत्पदैकप्रवणो निरैक्षत ॥,ವಿವಾಸಸೌ ಕೇಲಿಪರೌ ಸ ನಾರದಃ ಭವತ್ಪದೈಕಪ್ರವಣೋ ನಿರೈಕ್ಷತ,vivAsasO keliparO sa nAradaH BavatpadEkapravaRo nirEkzata,9.802993,44100,2,16,
nar_048_004_1,48,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.4.1.flac,भिया प्रियालोकमुपात्तवाससं पुरो निरीक्ष्यापि मदान्धचेतसौ ।,भिया प्रियालोकमुपात्तवाससं पुरो निरीक्ष्यापि मदान्धचेतसौ ।,ಭಿಯಾ ಪ್ರಿಯಾಲೋಕಮುಪಾತ್ತವಾಸಸಂ ಪುರೋ ನಿರೀಕ್ಷ್ಯಾಪಿ ಮದಾನ್ಧಚೇತಸೌ,BiyA priyAlokamupAttavAsasaM puro nirIkzyApi madAnDacetasO,9.861791,44100,2,16,
nar_048_004_2,48,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.4.2.flac,इमौ भवद्भक्त्युपशान्ति-सिद्धये मुनिर्जगौ शान्तिमृते कुतस्सुखम् ॥,इमौ भवद्भक्त्युपशान्ति-सिद्धये मुनिर्जगौ शान्तिमृते कुतस्सुखम् ॥,ಇಮೌ ಭವದ್ಭಕ್ತ್ಯುಪಶಾನ್ತಿಸಿದ್ಧಯೇ ಮುನಿರ್ಜಗೌ ಶಾನ್ತಿಮೃತೇ ಕುತಸ್ಸುಖಮ್,imO BavadBaktyupaSAntisidDaye munirjagO SAntimfte kutassuKam,9.646259,44100,2,16,
nar_048_005_1,48,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.5.1.flac,युवामवाप्तौ ककुभात्मतां चिरं हरिं निरीक्ष्याथ पदं स्वमाप्नुतम् ।,युवामवाप्तौ ककुभात्मतां चिरं हरिं निरीक्ष्याथ पदं स्वमाप्नुतम् ।,ಯುವಾಮವಾಪ್ತೌ ಕಕುಭಾತ್ಮತಾಂ ಚಿರಂ ಹರಿಂ ನಿರೀಕ್ಷ್ಯಾಥ ಪದಂ ಸ್ವಮಾಪ್ನುತಮ್,yuvAmavAptO kakuBAtmatAM ciraM hariM nirIkzyATa padaM svamApnutam,10.083832,44100,2,16,
nar_048_005_2,48,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.5.2.flac,इतीरितौ तौ भवदीक्षणस्पृहां गतौ व्रजान्ते ककुभौ बभूवतुः ॥,इतीरितौ तौ भवदीक्षणस्पृहां गतौ व्रजान्ते ककुभौ बभूवतुः ॥,ಇತೀರಿತೌ ತೌ ಭವದೀಕ್ಷಣಸ್ಪೃಹಾಂ ಗತೌ ವ್ರಜಾನ್ತೇ ಕಕುಭೌ ಬಭೂವತುಃ,itIritO tO BavadIkzaRaspfhAM gatO vrajAnte kakuBO baBUvatuH,10.35161,44100,2,16,
nar_048_006_1,48,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.6.1.flac,अतन्द्रमिन्द्रद्रुयुगं तथाविधं समेयुषा मन्थरगामिना त्वया ।,अतन्द्रमिन्द्रद्रुयुगं तथाविधं समेयुषा मन्थरगामिना त्वया ।,ಅತನ್ದ್ರಮಿನ್ದ್ರದ್ರುಯುಗಂ ತಥಾವಿಧಂ ಸಮೇಯುಷಾ ಮನ್ಥರಗಾಮಿನಾ ತ್ವಯಾ,atandramindradruyugaM taTAviDaM sameyuzA manTaragAminA tvayA,9.796463,44100,2,16,
nar_048_006_2,48,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.6.2.flac,तिरायितोलूखलरोधनिर्धुतौ चिराय जीर्णौ परिपातितौ तरू ॥,तिरायितोलूखलरोधनिर्धुतौ चिराय जीर्णौ परिपातितौ तरू ॥,ತಿರಾಯಿತೋಲೂಖಲರೋಧನಿರ್ಧುತೌ ಚಿರಾಯ ಜೀರ್ಣೌ ಪರಿಪಾತಿತೌ ತರೂ,tirAyitolUKalaroDanirDutO cirAya jIrRO paripAtitO tarU,9.966281,44100,2,16,
nar_048_007_1,48,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.7.1.flac,अभाजि शाखिद्वितयं यदा त्वया तदैव तद्गर्भतलान्निरेयुषा ।,अभाजि शाखिद्वितयं यदा त्वया तदैव तद्गर्भतलान्निरेयुषा ।,ಅಭಾಜಿ ಶಾಖಿದ್ವಿತಯಂ ಯದಾ ತ್ವಯಾ ತದೈವ ತದ್ಗರ್ಭತಲಾನ್ನಿರೇಯುಷಾ,aBAji SAKidvitayaM yadA tvayA tadEva tadgarBatalAnnireyuzA,9.705034,44100,2,16,
nar_048_007_2,48,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.7.2.flac,महात्विषा यक्षयुगेन तत्क्षणात् अभाजि गोविन्द भवानपि स्तवैः ॥,महात्विषा यक्षयुगेन तत्क्षणात् अभाजि गोविन्द भवानपि स्तवैः ॥,ಮಹಾತ್ವಿಷಾ ಯಕ್ಷಯುಗೇನ ತತ್ಕ್ಷಣಾತ್ ಅಭಾಜಿ ಗೋವಿನ್ದ ಭವಾನಪಿ ಸ್ತವೈಃ,mahAtvizA yakzayugena tatkzaRAt aBAji govinda BavAnapi stavEH,10.358141,44100,2,16,
nar_048_008_1,48,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.8.1.flac,इहान्यभक्तोऽपि समेष्यति क्रमात् भवन्तमेतौ खलु रुद्रसेवकौ ।,इहान्यभक्तोऽपि समेष्यति क्रमात् भवन्तमेतौ खलु रुद्रसेवकौ ।,ಇಹಾನ್ಯಭಕ್ತೋಽಪಿ ಸಮೇಷ್ಯತಿ ಕ್ರಮಾತ್ ಭವನ್ತಮೇತೌ ಖಲು ರುದ್ರಸೇವಕೌ,ihAnyaBaktopi samezyati kramAt BavantametO Kalu rudrasevakO,10.005465,44100,2,16,
nar_048_008_2,48,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.8.2.flac,मुनिप्रसादाद्भवदङ्घ्रिमागतौ गतौ वृणानौ खलु भक्तिमुत्तमाम् ॥,मुनिप्रसादाद्भवदङ्घ्रिमागतौ गतौ वृणानौ खलु भक्तिमुत्तमाम् ॥,ಮುನಿಪ್ರಸಾದಾದ್ಭವದಙ್ಘ್ರಿಮಾಗತೌ ಗತೌ ವೃಣಾನೌ ಖಲು ಭಕ್ತಿಮುತ್ತಮಾಮ್,muniprasAdAdBavadaNGrimAgatO gatO vfRAnO Kalu BaktimuttamAm,10.116485,44100,2,16,
nar_048_009_1,48,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.9.1.flac,ततस्तरूद्दारण-दारुणारव- प्रकम्पि-सम्पातिनि गोपमण्डले ।,ततस्तरूद्दारण-दारुणारव- प्रकम्पि-सम्पातिनि गोपमण्डले ।,ತತಸ್ತರೂದ್ದಾರಣದಾರುಣಾರವ ಪ್ರಕಮ್ಪಿಸಮ್ಪಾತಿನಿ ಗೋಪಮಣ್ಡಲೇ,tatastarUddAraRadAruRArava prakampisampAtini gopamaRqale,9.15644,44100,2,16,
nar_048_009_2,48,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.9.2.flac,विलज्जित-त्वज्जननी-मुखेक्षिणा व्यमोक्षि नन्देन भवान्विमोक्षदः ॥,विलज्जित-त्वज्जननी-मुखेक्षिणा व्यमोक्षि नन्देन भवान्विमोक्षदः ॥,ವಿಲಜ್ಜಿತತ್ವಜ್ಜನನೀಮುಖೇಕ್ಷಿಣಾ ವ್ಯಮೋಕ್ಷಿ ನನ್ದೇನ ಭವಾನ್ವಿಮೋಕ್ಷದಃ,vilajjitatvajjananImuKekziRA vyamokzi nandena BavAnvimokzadaH,10.429977,44100,2,16,
nar_048_010_1,48,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.10.1.flac,महीरुहोर्मध्यगतो बतार्भक: हरेः प्रभावादपरिक्षतोऽधुना ।,महीरुहोर्मध्यगतो बतार्भक: हरेः प्रभावादपरिक्षतोऽधुना ।,ಮಹೀರುಹೋರ್ಮಧ್ಯಗತೋ ಬತಾರ್ಭಕಃ ಹರೇಃ ಪ್ರಭಾವಾದಪರಿಕ್ಷತೋಽಧುನಾ,mahIruhormaDyagato batArBakaH hareH praBAvAdaparikzatoDunA,10.384263,44100,2,16,
nar_048_010_2,48,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.10.2.flac,इति ब्रुवाणैर्गमितो गृहं भवान् मरुत्पुराधीश्वर पाहि मां गदात् ॥,इति ब्रुवाणैर्गमितो गृहं भवान् मरुत्पुराधीश्वर पाहि मां गदात् ॥,ಇತಿ ಬ್ರುವಾಣೈರ್ಗಮಿತೋ ಗೃಹಂ ಭವಾನ್ ಮರುತ್ಪುರಾಧೀಶ್ವರ ಪಾಹಿ ಮಾಂ ಗದಾತ್,iti bruvARErgamito gfhaM BavAn marutpurADISvara pAhi mAM gadAt,11.187574,44100,2,16,
nar_049_001_1,49,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.1.1.flac,भवत्प्रभावाविदुरा हि गोपा: तरुप्रपातादिकमत्र गोष्ठे ।,भवत्प्रभावाविदुरा हि गोपा: तरुप्रपातादिकमत्र गोष्ठे ।,ಭವತ್ಪ್ರಭಾವಾವಿದುರಾ ಹಿ ಗೋಪಾಃ ತರುಪ್ರಪಾತಾದಿಕಮತ್ರ ಗೋಷ್ಠೇ,BavatpraBAvAvidurA hi gopAH taruprapAtAdikamatra gozWe,8.828912,44100,2,16,
nar_049_001_2,49,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.1.2.flac,अहेतुमुत्पातगणं विशङ्क्य प्रयातुमन्यत्र मनो वितेनुः ॥,अहेतुमुत्पातगणं विशङ्क्य प्रयातुमन्यत्र मनो वितेनुः ॥,ಅಹೇತುಮುತ್ಪಾತಗಣಂ ವಿಶಙ್ಕ್ಯ ಪ್ರಯಾತುಮನ್ಯತ್ರ ಮನೋ ವಿತೇನುಃ,ahetumutpAtagaRaM viSaNkya prayAtumanyatra mano vitenuH,8.469093,44100,2,16,
nar_049_002_1,49,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.2.1.flac,तत्रोपनन्दाभिध-गोपवर्य: जगौ भवत्प्रेरणयैव नूनम् ।,तत्रोपनन्दाभिध-गोपवर्य: जगौ भवत्प्रेरणयैव नूनम् ।,ತತ್ರೋಪನನ್ದಾಭಿಧಗೋಪವರ್ಯಃ ಜಗೌ ಭವತ್ಪ್ರೇರಣಯೈವ ನೂನಮ್,tatropanandABiDagopavaryaH jagO BavatpreraRayEva nUnam,8.837846,44100,2,16,
nar_049_002_2,49,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.2.2.flac,इतः प्रतीच्यां विपिनं मनोज्ञं वृन्दावनं नाम विराजतीति ॥,इतः प्रतीच्यां विपिनं मनोज्ञं वृन्दावनं नाम विराजतीति ॥,ಇತಃ ಪ್ರತೀಚ್ಯಾಂ ವಿಪಿನಂ ಮನೋಜ್ಞಂ ವೃನ್ದಾವನಂ ನಾಮ ವಿರಾಜತೀತಿ,itaH pratIcyAM vipinaM manojYaM vfndAvanaM nAma virAjatIti,8.873515,44100,2,16,
nar_049_003_1,49,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.3.1.flac,बृहद्वनं तत्खलु नन्दमुख्या: विधाय गौष्ठीनमथ क्षणेन ।,बृहद्वनं तत्खलु नन्दमुख्या: विधाय गौष्ठीनमथ क्षणेन ।,ಬೃಹದ್ವನಂ ತತ್ಖಲು ನನ್ದಮುಖ್ಯಾಃ ವಿಧಾಯ ಗೌಷ್ಠೀನಮಥ ಕ್ಷಣೇನ,bfhadvanaM tatKalu nandamuKyAH viDAya gOzWInamaTa kzaRena,9.444467,44100,2,16,
nar_049_003_2,49,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.3.2.flac,त्वदन्वितत्वज्जननी-निविष्ट- गरिष्ठयानानुगता विचेलुः ॥,त्वदन्वितत्वज्जननी-निविष्ट- गरिष्ठयानानुगता विचेलुः ॥,ತ್ವದನ್ವಿತತ್ವಜ್ಜನನೀನಿವಿಷ್ಟ ಗರಿಷ್ಠಯಾನಾನುಗತಾ ವಿಚೇಲುಃ,tvadanvitatvajjananInivizwa garizWayAnAnugatA viceluH,8.136054,44100,2,16,
nar_049_004_1,49,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.4.1.flac,अनोमनोज्ञध्वनि-धेनुपाली- खुरप्रणादान्तरतो वधूभिः ।,अनोमनोज्ञध्वनि-धेनुपाली- खुरप्रणादान्तरतो वधूभिः ।,ಅನೋಮನೋಜ್ಞಧ್ವನಿಧೇನುಪಾಲೀ ಖುರಪ್ರಣಾದಾನ್ತರತೋ ವಧೂಭಿಃ,anomanojYaDvaniDenupAlI KurapraRAdAntarato vaDUBiH,8.3561,44100,2,16,
nar_049_004_2,49,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.4.2.flac,भवद्विनोदालपिताक्षराणि प्रपीय नाज्ञायत मार्गदैर्घ्यम् ॥,भवद्विनोदालपिताक्षराणि प्रपीय नाज्ञायत मार्गदैर्घ्यम् ॥,ಭವದ್ವಿನೋದಾಲಪಿತಾಕ್ಷರಾಣಿ ಪ್ರಪೀಯ ನಾಜ್ಞಾಯತ ಮಾರ್ಗದೈರ್ಘ್ಯಮ್,BavadvinodAlapitAkzarARi prapIya nAjYAyata mArgadErGyam,9.111429,44100,2,16,
nar_049_005_1,49,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.5.1.flac,निरीक्ष्य वृन्दावनमीश नन्दत् प्रसून-कुन्द-प्रमुखद्रुमौघम् ।,निरीक्ष्य वृन्दावनमीश नन्दत् प्रसून-कुन्द-प्रमुखद्रुमौघम् ।,ನಿರೀಕ್ಷ್ಯ ವೃನ್ದಾವನಮೀಶ ನನ್ದತ್ ಪ್ರಸೂನಕುನ್ದಪ್ರಮುಖದ್ರುಮೌಘಮ್,nirIkzya vfndAvanamISa nandat prasUnakundapramuKadrumOGam,8.249048,44100,2,16,
nar_049_005_2,49,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.5.2.flac,अमोदथाश्शाद्वल सान्द्रलक्ष्म्या हरिन्मणी-कुट्टिम-पुष्टशोभम् ॥,अमोदथाश्शाद्वल सान्द्रलक्ष्म्या हरिन्मणी-कुट्टिम-पुष्टशोभम् ॥,ಅಮೋದಥಾಶ್ಶಾದ್ವಲ ಸಾನ್ದ್ರಲಕ್ಷ್ಮ್ಯಾ ಹರಿನ್ಮಣೀಕುಟ್ಟಿಮಪುಷ್ಟಶೋಭಮ್,amodaTASSAdvala sAndralakzmyA harinmaRIkuwwimapuzwaSoBam,9.408798,44100,2,16,
nar_049_006_1,49,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.6.1.flac,नवाक-निर्व्यूढ-निवासभेदे- ष्वशेष-गोपेषु सुखासितेषु ।,नवाक-निर्व्यूढ-निवासभेदे- ष्वशेष-गोपेषु सुखासितेषु ।,ನವಾಕನಿರ್ವ್ಯೂಢನಿವಾಸಭೇದೇ ಷ್ವಶೇಷಗೋಪೇಷು ಸುಖಾಸಿತೇಷು,navAkanirvyUQanivAsaBede zvaSezagopezu suKAsitezu,8.320408,44100,2,16,
nar_049_006_2,49,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.6.2.flac,वनश्रियं गोप-किशोरपाली- विमिश्रितः पर्यगलोकथास्त्वम् ॥,वनश्रियं गोप-किशोरपाली- विमिश्रितः पर्यगलोकथास्त्वम् ॥,ವನಶ್ರಿಯಂ ಗೋಪಕಿಶೋರಪಾಲೀ ವಿಮಿಶ್ರಿತಃ ಪರ್ಯಗಲೋಕಥಾಸ್ತ್ವಮ್,vanaSriyaM gopakiSorapAlI vimiSritaH paryagalokaTAstvam,8.623741,44100,2,16,
nar_049_007_1,49,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.7.1.flac,अराल-मार्गागत-निर्मलापां मराल-कूजाकृतनर्मलापाम् ।,अराल-मार्गागत-निर्मलापां मराल-कूजाकृतनर्मलापाम् ।,ಅರಾಲಮಾರ್ಗಾಗತನಿರ್ಮಲಾಪಾಂ ಮರಾಲಕೂಜಾಕೃತನರ್ಮಲಾಪಾಮ್,arAlamArgAgatanirmalApAM marAlakUjAkftanarmalApAm,9.081678,44100,2,16,
nar_049_007_2,49,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.7.2.flac,निरन्तरस्मेर-सरोजवक्त्रां कलिन्दकन्यां समलोकयस्त्वम् ॥,निरन्तरस्मेर-सरोजवक्त्रां कलिन्दकन्यां समलोकयस्त्वम् ॥,ನಿರನ್ತರಸ್ಮೇರಸರೋಜವಕ್ತ್ರಾಂ ಕಲಿನ್ದಕನ್ಯಾಂ ಸಮಲೋಕಯಸ್ತ್ವಮ್,nirantarasmerasarojavaktrAM kalindakanyAM samalokayastvam,9.277959,44100,2,16,
nar_049_008_1,49,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.8.1.flac,मयूर-केकाशत-लोभनीयं मयूखमाला-शबलं मणीनाम् ।,मयूर-केकाशत-लोभनीयं मयूखमाला-शबलं मणीनाम् ।,ಮಯೂರಕೇಕಾಶತಲೋಭನೀಯಂ ಮಯೂಖಮಾಲಾಶಬಲಂ ಮಣೀನಾಮ್,mayUrakekASataloBanIyaM mayUKamAlASabalaM maRInAm,8.98059,44100,2,16,
nar_049_008_2,49,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.8.2.flac,विरिञ्चलोकस्पृशमुच्चश‍ृङ्गै: गिरिं च गोवर्धनमैक्षथास्त्वम् ॥,विरिञ्चलोकस्पृशमुच्चशृङ्गै: गिरिं च गोवर्धनमैक्षथास्त्वम् ॥,ವಿರಿಞ್ಚಲೋಕಸ್ಪೃಶಮುಚ್ಚಶೃಙ್ಗೈಃ ಗಿರಿಂ ಚ ಗೋವರ್ಧನಮೈಕ್ಷಥಾಸ್ತ್ವಮ್,viriYcalokaspfSamuccaSfNgEH giriM ca govarDanamEkzaTAstvam,9.640748,44100,2,16,
nar_049_009_1,49,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.9.1.flac,समं ततो गोपकुमारकैस्त्वं समन्ततो यत्र वनान्तमागाः ।,समं ततो गोपकुमारकैस्त्वं समन्ततो यत्र वनान्तमागाः ।,ಸಮಂ ತತೋ ಗೋಪಕುಮಾರಕೈಸ್ತ್ವಂ ಸಮನ್ತತೋ ಯತ್ರ ವನಾನ್ತಮಾಗಾಃ,samaM tato gopakumArakEstvaM samantato yatra vanAntamAgAH,8.867574,44100,2,16,
nar_049_009_2,49,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.9.2.flac,ततस्ततस्तां कुटिलामपश्यः कलिन्दजां रागवतीमिवैकाम् ॥,ततस्ततस्तां कुटिलामपश्यः कलिन्दजां रागवतीमिवैकाम् ॥,ತತಸ್ತತಸ್ತಾಂ ಕುಟಿಲಾಮಪಶ್ಯಃ ಕಲಿನ್ದಜಾಂ ರಾಗವತೀಮಿವೈಕಾಮ್,tatastatastAM kuwilAmapaSyaH kalindajAM rAgavatImivEkAm,8.822971,44100,2,16,
nar_049_010_1,49,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.10.1.flac,तथा विधेऽस्मिन्विपिने पशव्ये समुत्सुको वत्सगणप्रचारे ।,तथा विधेऽस्मिन्विपिने पशव्ये समुत्सुको वत्सगणप्रचारे ।,ತಥಾ ವಿಧೇಽಸ್ಮಿನ್ವಿಪಿನೇ ಪಶವ್ಯೇ ಸಮುತ್ಸುಕೋ ವತ್ಸಗಣಪ್ರಚಾರೇ,taTA viDesminvipine paSavye samutsuko vatsagaRapracAre,8.742676,44100,2,16,
nar_049_010_2,49,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.10.2.flac,चरन्सरामोऽथ कुमारकैस्त्वं समीरगेहाधिप पाहि रोगात् ॥,चरन्सरामोऽथ कुमारकैस्त्वं समीरगेहाधिप पाहि रोगात् ॥,ಚರನ್ಸರಾಮೋಽಥ ಕುಮಾರಕೈಸ್ತ್ವಂ ಸಮೀರಗೇಹಾಧಿಪ ಪಾಹಿ ರೋಗಾತ್,caransarAmoTa kumArakEstvaM samIragehADipa pAhi rogAt,9.334444,44100,2,16,
nar_051_001_1,51,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 51/Narayaneeyam dashakam 51.1.1.flac,कदाचन व्रजशिशुभिः समं भवान् वनाशने विहितमतिः प्रगेतराम् ।,कदाचन व्रजशिशुभिः समं भवान् वनाशने विहितमतिः प्रगेतराम् ।,ಕದಾಚನ ವ್ರಜಶಿಶುಭಿಃ ಸಮಂ ಭವಾನ್ ವನಾಶನೇ ವಿಹಿತಮತಿಃ ಪ್ರಗೇತರಾಮ್,kadAcana vrajaSiSuBiH samaM BavAn vanASane vihitamatiH pragetarAm,8.566485,44100,2,16,
nar_051_001_2,51,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 51/Narayaneeyam dashakam 51.1.2.flac,समावृतो बहुतर-वत्समण्डलैः सतेमनैर्निरगमदीश जेमनैः ॥,समावृतो बहुतर-वत्समण्डलैः सतेमनैर्निरगमदीश जेमनैः ॥,ಸಮಾವೃತೋ ಬಹುತರವತ್ಸಮಣ್ಡಲೈಃ ಸತೇಮನೈರ್ನಿರಗಮದೀಶ ಜೇಮನೈಃ,samAvfto bahutaravatsamaRqalEH satemanErniragamadISa jemanEH,9.751882,44100,2,16,
nar_051_002_1,51,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 51/Narayaneeyam dashakam 51.2.1.flac,विनिर्यतस्तव चरणाम्बुजद्वयात् उदञ्चितं त्रिभुवनपावनं रजः ।,विनिर्यतस्तव चरणाम्बुजद्वयात् उदञ्चितं त्रिभुवनपावनं रजः ।,ವಿನಿರ್ಯತಸ್ತವ ಚರಣಾಮ್ಬುಜದ್ವಯಾತ್ ಉದಞ್ಚಿತಂ ತ್ರಿಭುವನಪಾವನಂ ರಜಃ,viniryatastava caraRAmbujadvayAt udaYcitaM triBuvanapAvanaM rajaH,9.205011,44100,2,16,
nar_051_002_2,51,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 51/Narayaneeyam dashakam 51.2.2.flac,महर्षयः पुलकधरैः कलेबरै: उदूहिरे धृतभवदीक्षणोत्सवाः ॥,महर्षयः पुलकधरैः कलेबरै: उदूहिरे धृतभवदीक्षणोत्सवाः ॥,ಮಹರ್ಷಯಃ ಪುಲಕಧರೈಃ ಕಲೇಬರೈಃ ಉದೂಹಿರೇ ಧೃತಭವದೀಕ್ಷಣೋತ್ಸವಾಃ,maharzayaH pulakaDarEH kalebarEH udUhire DftaBavadIkzaRotsavAH,10.532653,44100,2,16,
nar_051_003_1,51,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 51/Narayaneeyam dashakam 51.3.1.flac,प्रचारयत्यविरलशाद्वले तले पशून्विभो भवति समं कुमारकैः ।,प्रचारयत्यविरलशाद्वले तले पशून्विभो भवति समं कुमारकैः ।,ಪ್ರಚಾರಯತ್ಯವಿರಲಶಾದ್ವಲೇ ತಲೇ ಪಶೂನ್ವಿಭೋ ಭವತಿ ಸಮಂ ಕುಮಾರಕೈಃ,pracArayatyaviralaSAdvale tale paSUnviBo Bavati samaM kumArakEH,9.502154,44100,2,16,
